Column Name,Question,Values,,
IFI11_19,"IFI11.19.Have you ever used your post office account to do the following?  Make an investment, including buy stock or shares","1=Yes 
2=No",,
IFI11_20,"IFI11.20.Have you ever used your post office account to do the following?  Pay for goods or services at a grocery store, clothing shop or any other store/shop","1=Yes 
2=No",,
IFI11_21,IFI11.21.Have you ever used your post office account to do the following?  Transfer money between your account and an account with another financial institution,"1=Yes 
2=No",,
IFI11_22,IFI11.22.Have you ever used your post office account to do the following?  Pay money to or receive money from your savings and/or lending group,"1=Yes 
2=No",,
IFI11_23,"IFI11.23.Have you ever used your post office account to do the following?  Account maintenance: Check your account balance, change PIN, receive mini-statement, etc.","1=Yes 
2=No",,
IFI11_96,IFI11.96.Have you ever used your post office account to do the following?  Other (Specify),"1=Yes 
2=No",,
IFI12_1,IFI12.1.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Deposit money,"1=Yes 
2=No",,
IFI12_2,IFI12.2.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Withdraw money,"1=Yes 
2=No",,
IFI12_3,"IFI12.3.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Buy airtime top-ups, pay mobile phone bill","1=Yes 
2=No",,
IFI12_4,IFI12.4.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Pay a school fee,"1=Yes 
2=No",,
IFI12_5,IFI12.5.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Pay a medical bill,"1=Yes 
2=No",,
IFI12_6,"IFI12.6.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Pay a utility bill (i.e., electricity, water, solar, TV/cable) ","1=Yes 
2=No",,
IFI12_7,IFI12.7.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Pay rent,"1=Yes 
2=No",,
IFI12_8,"IFI12.8.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Pay a government bill, including tax, fine or fee","1=Yes 
2=No",,
IFI12_9,"IFI12.9.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Send money to family members, friends, workmates or other acquaintances for regular support/allowances, to help with emergencies, or for other reasons","1=Yes 
2=No",,
IFI12_10,"IFI12.10.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Receive money from family members, friends, workmates or other acquaintances for regular support/allowances, to help with emergencies, or for other reasons","1=Yes 
2=No",,
IFI12_11,"IFI12.11.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Receive welfare, pension or other benefit payments from the government ","1=Yes 
2=No",,
IFI12_12,IFI12.12.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Receive wages for primary or secondary job,"1=Yes 
2=No",,
IFI12_13,"IFI12.13.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Pay for large acquisitions, including land, cattle, residence","1=Yes 
2=No",,
IFI12_14,IFI12.14.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Make insurance-related payments or receive claims on insurance,"1=Yes 
2=No",,
IFI12_15,"IFI12.15.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Take a loan or make payments on a loan, give a loan or receive payments on a loan","1=Yes 
2=No",,
IFI12_16,IFI12.16.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Save money for a future purchase or payment,"1=Yes 
2=No",,
IFI12_17,"IFI12.17.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Set aside money for pension, paid pension contributions","1=Yes 
2=No",,
IFI12_18,IFI12.18.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Set money aside just in case/for an undetermined purpose,"1=Yes 
2=No",,
IFI12_19,"IFI12.19.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Make an investment, including buy stock or shares","1=Yes 
2=No",,
IFI12_20,"IFI12.20.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Pay for goods or services at a grocery store, clothing shop or any other store/shop","1=Yes 
2=No",,
IFI12_21,IFI12.21.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Transfer money between your account and an account with another financial institution,"1=Yes 
2=No",,
IFI12_22,IFI12.22.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Pay money to or receive money from your savings and/or lending group,"1=Yes 
2=No",,
IFI12_23,"IFI12.23.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Account maintenance: Check your account balance, change PIN, receive mini-statement, etc.","1=Yes 
2=No",,
IFI12_96,IFI12.96.Have you ever used your SAVINGS AND/OR LENDING GROUP account to do the following? Other (Specify),"1=Yes 
2=No",,
IFI14_1,IFI14.1.How close are the following to where you live? Over the counter in a branch of a bank ,"1=0.5 km or less
2=More than 0.5 km to 1km
3=More than 1km to 5km
4=More than 5km to 10km
5=More than 10km to 15km
6=More than 15km 
99=DK",,
IFI14_2,IFI14.2.How close are the following to where you live? Bank ATM  ,"1=0.5 km or less
2=More than 0.5 km to 1km
3=More than 1km to 5km
4=More than 5km to 10km
5=More than 10km to 15km
6=More than 15km 
99=DK",,
IFI14_3,IFI14.3.How close are the following to where you live? Bank deposit or withdrawal Over the counter at a retail store,"1=0.5 km or less
2=More than 0.5 km to 1km
3=More than 1km to 5km
4=More than 5km to 10km
5=More than 10km to 15km
6=More than 15km 
99=DK",,
IFI14_4,IFI14.4.How close are the following to where you live? A mobile money agent,"1=0.5 km or less
2=More than 0.5 km to 1km
3=More than 1km to 5km
4=More than 5km to 10km
5=More than 10km to 15km
6=More than 15km 
99=DK",,
IFI14_5,IFI14.5.How close are the following to where you live? A retail store/kiosk with over-the-counter Mobile Money services,"1=0.5 km or less
2=More than 0.5 km to 1km
3=More than 1km to 5km
4=More than 5km to 10km
5=More than 10km to 15km
6=More than 15km 
99=DK",,
IFI14_6,IFI14.6.How close are the following to where you live? Microfinance Institution,"1=0.5 km or less
2=More than 0.5 km to 1km
3=More than 1km to 5km
4=More than 5km to 10km
5=More than 10km to 15km
6=More than 15km 
99=DK",,
IFI14_7,IFI14.7.How close are the following to where you live? Savings and/or lending group,"1=0.5 km or less
2=More than 0.5 km to 1km
3=More than 1km to 5km
4=More than 5km to 10km
5=More than 10km to 15km
6=More than 15km 
99=DK",,
IFI15_1,"IFI15.1.If you had to go to this institution, how much time would it take you? Over the counter in a branch of a bank ","1=15 minutes or less
2=More than 15 to 30 minutes
3=More than 30 minutes to an hour
4=More than an hour to 2 hours
5=More than 2 hours to 4 hours
6=More than 4 hours
99=DK",,
IFI15_2,"IFI15.2.If you had to go to this institution, how much time would it take you? Bank ATM  ","1=15 minutes or less
2=More than 15 to 30 minutes
3=More than 30 minutes to an hour
4=More than an hour to 2 hours
5=More than 2 hours to 4 hours
6=More than 4 hours
99=DK",,
IFI15_3,"IFI15.3.If you had to go to this institution, how much time would it take you? Bank deposit or withdrawal Over the counter at a retail store","1=15 minutes or less
2=More than 15 to 30 minutes
3=More than 30 minutes to an hour
4=More than an hour to 2 hours
5=More than 2 hours to 4 hours
6=More than 4 hours
99=DK",,
IFI15_4,"IFI15.4.If you had to go to this institution, how much time would it take you? A mobile money agent","1=15 minutes or less
2=More than 15 to 30 minutes
3=More than 30 minutes to an hour
4=More than an hour to 2 hours
5=More than 2 hours to 4 hours
6=More than 4 hours
99=DK",,
IFI15_5,"IFI15.5.If you had to go to this institution, how much time would it take you? A retail store/kiosk with over-the-counter Mobile Money services","1=15 minutes or less
2=More than 15 to 30 minutes
3=More than 30 minutes to an hour
4=More than an hour to 2 hours
5=More than 2 hours to 4 hours
6=More than 4 hours
99=DK",,
IFI15_6,"IFI15.6.If you had to go to this institution, how much time would it take you? Microfinance Institution","1=15 minutes or less
2=More than 15 to 30 minutes
3=More than 30 minutes to an hour
4=More than an hour to 2 hours
5=More than 2 hours to 4 hours
6=More than 4 hours
99=DK",,
IFI15_7,"IFI15.7.If you had to go to this institution, how much time would it take you? Savings and/or lending group","1=15 minutes or less
2=More than 15 to 30 minutes
3=More than 30 minutes to an hour
4=More than an hour to 2 hours
5=More than 2 hours to 4 hours
6=More than 4 hours
99=DK",,
IFI16_1,"IFI16.1.If you want to get to Over the counter in a branch of a bank , how would you get there? Would you…? ","1=Walk
2=Use a taxi ,auto or cycle rikshaw
3=Use a bus
4=Have to take a train
5=Agent would come to me
6=Ride a bicycle
7=Ride my own car or motorbike
8=Get a car/motorbike ride for free with a friend/relative/neighbor
96=Other (Specify)
99=DK",,
IFI16_2,"IFI16.2.If you want to get to Bank ATM  , how would you get there? Would you…? ","1=Walk
2=Use a taxi ,auto or cycle rikshaw
3=Use a bus
4=Have to take a train
5=Agent would come to me
6=Ride a bicycle
7=Ride my own car or motorbike
8=Get a car/motorbike ride for free with a friend/relative/neighbor
96=Other (Specify)
99=DK",,
IFI16_3,"IFI16.3.If you want to get to Bank deposit or withdrawal Over the counter at a retail store, how would you get there? Would you…? ","1=Walk
2=Use a taxi ,auto or cycle rikshaw
3=Use a bus
4=Have to take a train
5=Agent would come to me
6=Ride a bicycle
7=Ride my own car or motorbike
8=Get a car/motorbike ride for free with a friend/relative/neighbor
96=Other (Specify)
99=DK",,
IFI16_4,"IFI16.4.If you want to get to A mobile money agent, how would you get there? Would you…? ","1=Walk
2=Use a taxi ,auto or cycle rikshaw
3=Use a bus
4=Have to take a train
5=Agent would come to me
6=Ride a bicycle
7=Ride my own car or motorbike
8=Get a car/motorbike ride for free with a friend/relative/neighbor
96=Other (Specify)
99=DK",,
IFI16_5,"IFI16.5.If you want to get to A retail store/kiosk with over-the-counter Mobile Money services, how would you get there? Would you…? ","1=Walk
2=Use a taxi ,auto or cycle rikshaw
3=Use a bus
4=Have to take a train
5=Agent would come to me
6=Ride a bicycle
7=Ride my own car or motorbike
8=Get a car/motorbike ride for free with a friend/relative/neighbor
96=Other (Specify)
99=DK",,
IFI16_6,"IFI16.6.If you want to get to Microfinance Institution, how would you get there? Would you…? ","1=Walk
2=Use a taxi ,auto or cycle rikshaw
3=Use a bus
4=Have to take a train
5=Agent would come to me
6=Ride a bicycle
7=Ride my own car or motorbike
8=Get a car/motorbike ride for free with a friend/relative/neighbor
96=Other (Specify)
99=DK",,
IFI16_7,"IFI16.7.If you want to get to Savings and/or lending group, how would you get there? Would you…? ","1=Walk
2=Use a taxi ,auto or cycle rikshaw
3=Use a bus
4=Have to take a train
5=Agent would come to me
6=Ride a bicycle
7=Ride my own car or motorbike
8=Get a car/motorbike ride for free with a friend/relative/neighbor
96=Other (Specify)
99=DK",,
IFI17_1,"IFI17.1.On a scale from 1 to 5, with 1 being very easy and 5 being very difficult, how difficult it would be for you to go to the closest…? Over the counter in a branch of a bank ","1=Very easy
2=Somewhat easy
3=Neither difficult nor easy
4=Somewhat difficult
5=Very difficult
99=DK",,
IFI17_2,"IFI17.2.On a scale from 1 to 5, with 1 being very easy and 5 being very difficult, how difficult it would be for you to go to the closest…? Bank ATM  ","1=Very easy
2=Somewhat easy
3=Neither difficult nor easy
4=Somewhat difficult
5=Very difficult
99=DK",,
IFI17_3,"IFI17.3.On a scale from 1 to 5, with 1 being very easy and 5 being very difficult, how difficult it would be for you to go to the closest…? Bank deposit or withdrawal Over the counter at a retail store","1=Very easy
2=Somewhat easy
3=Neither difficult nor easy
4=Somewhat difficult
5=Very difficult
99=DK",,
IFI17_4,"IFI17.4.On a scale from 1 to 5, with 1 being very easy and 5 being very difficult, how difficult it would be for you to go to the closest…? A mobile money agent","1=Very easy
2=Somewhat easy
3=Neither difficult nor easy
4=Somewhat difficult
5=Very difficult
99=DK",,
IFI17_5,"IFI17.5.On a scale from 1 to 5, with 1 being very easy and 5 being very difficult, how difficult it would be for you to go to the closest…? A retail store/kiosk with over-the-counter Mobile Money services","1=Very easy
2=Somewhat easy
3=Neither difficult nor easy
4=Somewhat difficult
5=Very difficult
99=DK",,
IFI17_6,"IFI17.6.On a scale from 1 to 5, with 1 being very easy and 5 being very difficult, how difficult it would be for you to go to the closest…? Microfinance Institution","1=Very easy
2=Somewhat easy
3=Neither difficult nor easy
4=Somewhat difficult
5=Very difficult
99=DK",,
IFI17_7,"IFI17.7.On a scale from 1 to 5, with 1 being very easy and 5 being very difficult, how difficult it would be for you to go to the closest…? Savings and/or lending group","1=Very easy
2=Somewhat easy
3=Neither difficult nor easy
4=Somewhat difficult
5=Very difficult
99=DK",,
IFI20_1,IFI20.1.Do you receive the following services through any of the informal societies or group  saving schemes that you personally belong to? Welfare/clan group – we help each other out for things like funerals,"1=Yes 
2=No",,
IFI20_2,IFI20.2.Do you receive the following services through any of the informal societies or group  saving schemes that you personally belong to? We receive loan/credit ,"1=Yes 
2=No",,
IFI20_3,IFI20.3.Do you receive the following services through any of the informal societies or group  saving schemes that you personally belong to? We collect money and give to each member a lump sum (pot) or gift in turn,"1=Yes 
2=No",,
IFI20_4,IFI20.4.Do you receive the following services through any of the informal societies or group  saving schemes that you personally belong to? We save and lend money to members and/or non-members to be repaid with interest,"1=Yes 
2=No",,
IFI20_5,IFI20.5.Do you receive the following services through any of the informal societies or group  saving schemes that you personally belong to? We periodically distribute all monies held by the group to its members,"1=Yes 
2=No",,
IFI20_6,IFI20.6.Do you receive the following services through any of the informal societies or group  saving schemes that you personally belong to? We save together and put the money in an account,"1=Yes 
2=No",,
IFI20_7,"IFI20.7.Do you receive the following services through any of the informal societies or group  saving schemes that you personally belong to? We make other kinds of investments as a group e.g., property, business","1=Yes 
2=No",,
IFI20_8,IFI20.8.Do you receive the following services through any of the informal societies or group  saving schemes that you personally belong to? We invest in the stock market as a group,"1=Yes 
2=No",,
IFI20_9,IFI20.9.Do you receive the following services through any of the informal societies or group  saving schemes that you personally belong to? None of these  ,"1=Yes 
2=No",,
IFI21,IFI21.What is the most important reason you use informal societies and/or group saving schemes?,"1=To have a lump sum to use when it Is your turn
2=To keep money safe    
3=To have access to loans and credit
4=To help when there is a death in the family or any other emergency
5=It is compulsory in your clan/village   
6=To socialize / meet your friends  
7=To exchange ideas about business 
8=To invest in bigger things by pulling money / resources together
9=The group buys you household goods or farm good when its your turn
10=To increase income by lending 
11=Because you could not get money or help anywhere else
12=You can get money easily when you need it 
13=Get motivated/get disciplinedto save from saving with others
14=Can’t save at home – money gets used on other things
15=Because it encourages you to work harder
96=Other (Specify)",,
IFI22_1,IFI22.1.Have you experienced any of the following with an informal society/group you belong to? Lost money through theft or fraud by someone outside the group,"1=Yes 
2=No",,
IFI22_2,IFI22.2.Have you experienced any of the following with an informal society/group you belong to? Lost money through theft or fraud by a committee member,"1=Yes 
2=No",,
IFI22_3,IFI22.3.Have you experienced any of the following with an informal society/group you belong to? Lost money through bad investment of funds,"1=Yes 
2=No",,
IFI22_4,IFI22.4.Have you experienced any of the following with an informal society/group you belong to? Lost money through default by members ,"1=Yes 
2=No",,
IFI22_5,IFI22.5.Have you experienced any of the following with an informal society/group you belong to? Loss of membership through death or membership cancellation,"1=Yes 
2=No",,
IFI22_6,IFI22.6.Have you experienced any of the following with an informal society/group you belong to? Disagreement within the group,"1=Yes 
2=No",,
IFI22_7,IFI22.7.Have you experienced any of the following with an informal society/group you belong to? Poor leadership ,"1=Yes 
2=No",,
IFI22_8,IFI22.8.Have you experienced any of the following with an informal society/group you belong to? Money / cash not available immediately,"1=Yes 
2=No",,
IFI22_9,IFI22.9.Have you experienced any of the following with an informal society/group you belong to? None,"1=Yes 
2=No",,
IFI23_1,IFI23.1.Are any of your savings and loans groups linked to a mobile money group wallet or do they have a bank account? Linked to a bank/has an account with a bank,"1=Yes 
2=No",,
IFI23_2,IFI23.2.Are any of your savings and loans groups linked to a mobile money group wallet or do they have a bank account? Linked to a mobile money group wallet/have a mobile money wallet,"1=Yes 
2=No",,
IFI24,IFI24.What is the main reason you do not belong to any informal societies or group saving schemes?,"1=I have an account in a bank or other formal institution
2=I don’t have any money left for savings
3=People may steal money   
4=I don’t know about them   
5=I don’t need any service from them 
6=I don’t trust them  
7=Groups require too much time in meetings
8=Had previous bad experience 
9=I have just dissolved one and I am still debating if I should join another one
10=I have not found a group that suits my needs
96=Others (Specify)",,
FL1,"FL1.How often do you make a plan for how to manage your money, whether it is earned through a job, received from the government or from other people?","1=Always or most of the time
2=Sometimes
3=Rarely
4=Never",,
FL2,"FL2.When you make a plan, how often do you keep it?","1=Always or most of the time
2=Sometimes
3=Rarely
4=Never",,
FL3,"FL3.When you plan your household’s expenses, for what period you usually plan?","1=1 day
2=1 week
3=1 month
4=3 months
5=6 months
6=1 year
7=5 years
8=Do not plan household expenses
96=Other (Specify)",,
FL4,FL4.What or who do you depend on the most for financial advice?,"1=Myself only
2=Spouse
3=Bank
4=Insurance company
5=MFI
6=Informal Savings/Lending groups
7=Religious institutes
8=Friends, family, neighbors
9=Radio
10=TV
11=Newspapers, other printed media
12=Big adverts, billboards
13=Leaflet from a financial institution
14=NGO workshop/seminar
15=Local government
16=Internet
17=Supernatural being
96=Other (Specify)
99=DK",,
FL6_1,"FL6.1.Tell me, does the following apply to you? I spend less money than I make each month","1=Yes
2=No",,
FL6_2,"FL6.2.Tell me, does the following apply to you? I have an emergency fund to cover unplanned expenses","1=Yes
2=No",,
FL6_3,"FL6.3.Tell me, does the following apply to you? I pay my bills on time","1=Yes
2=No",,
FL6_4,"FL6.4.Tell me, does the following apply to you? My savings is larger than my debt","1=Yes
2=No",,
FL7_1,"FL7.1.Does your family have a plan to manage unexpected expenses, which might result from the following? Loss of a house due to fire, flood or another natural disaster","1=Yes
2=No
99=DK",,
FL7_2,"FL7.2.Does your family have a plan to manage unexpected expenses, which might result from the following? Major medical emergency, including illness, injury and childbirth","1=Yes
2=No
99=DK",,
FL7_3,"FL7.3.Does your family have a plan to manage unexpected expenses, which might result from the following? Bankruptcy/loss of a job or business","1=Yes
2=No
99=DK",,
FL7_4,"FL7.4.Does your family have a plan to manage unexpected expenses, which might result from the following? Loss of harvest or livestock due to weather conditions or disease","1=Yes
2=No
99=DK",,
FL7_5,"FL7.5.Does your family have a plan to manage unexpected expenses, which might result from the following? Loss of property due to theft or burglary","1=Yes
2=No
99=DK",,
FL7_6,"FL7.6.Does your family have a plan to manage unexpected expenses, which might result from the following? Death in the family, including death of the main income earner","1=Yes
2=No
99=DK",,
FL8_1,FL8.1.How much do you agree with the following statements? I am highly satisfied with my present financial condition,"1=Strongly agree
2=Agree
3=Neither agree nor disagree
4=Disagree
5=Strongly disagree",,
FL8_2,FL8.2.How much do you agree with the following statements? I have too much debt right now,"1=Strongly agree
2=Agree
3=Neither agree nor disagree
4=Disagree
5=Strongly disagree",,
FL8_3,FL8.3.How much do you agree with the following statements? Friends and family rely heavily on me to help with their finances,"1=Strongly agree
2=Agree
3=Neither agree nor disagree
4=Disagree
5=Strongly disagree",,
FL8_4,FL8.4.How much do you agree with the following statements? I am comfortable having some debt if it allows me to accomplish my goals,"1=Strongly agree
2=Agree
3=Neither agree nor disagree
4=Disagree
5=Strongly disagree",,
FL8_5,FL8.5.How much do you agree with the following statements? I have the skills and knowledge to manage my finances well,"1=Strongly agree
2=Agree
3=Neither agree nor disagree
4=Disagree
5=Strongly disagree",,
FL8_6,FL8.6.How much do you agree with the following statements? When I have some money it’s better to use or invest it right away. Just keeping it sitting there is wasteful  ,"1=Strongly agree
2=Agree
3=Neither agree nor disagree
4=Disagree
5=Strongly disagree",,
FL8_7,FL8.7.How much do you agree with the following statements? I buy from several different shopkeepers so that they know me and will give me credit when I need it,"1=Strongly agree
2=Agree
3=Neither agree nor disagree
4=Disagree
5=Strongly disagree",,
FL9A,"FL9A.Imagine that this month, after paying for food, cooking fuel, school fees, rent, and airtime, you found yourself with some extra money. Please, select 3 options from the list that you are most likely to spend it on. Option 1","1=Saving money
2=Investing in your existing business
3=Repaying any existing debts
4=Sending money to other people, including sending regular support money, emergency support, gifts, etc.
5=Spending on farm (e.g., lease more land, buy fertilizer or pesticides, buy seeds)
6=Buying the family some clothes/something nice for the home
7=Buying better food
8=Buying more of your usual foods
9=Invest in assets like shares, real estate, jewelry
10=Entertainment (e.g., movies, restaurants, sport shows, theater, restaurants, clubbing, partying)
11=I don’t want to spend on anything else 
96=Other (Specify)",,
FL9B,"FL9B.Imagine that this month, after paying for food, cooking fuel, school fees, rent, and airtime, you found yourself with some extra money. Please, select 3 options from the list that you are most likely to spend it on. Option 2","1=Saving money
2=Investing in your existing business
3=Repaying any existing debts
4=Sending money to other people, including sending regular support money, emergency support, gifts, etc.
5=Spending on farm (e.g., lease more land, buy fertilizer or pesticides, buy seeds)
6=Buying the family some clothes/something nice for the home
7=Buying better food
8=Buying more of your usual foods
9=Invest in assets like shares, real estate, jewelry
10=Entertainment (e.g., movies, restaurants, sport shows, theater, restaurants, clubbing, partying)
11=I don’t want to spend on anything else 
96=Other (Specify)",,
FL9C,"FL9C.Imagine that this month, after paying for food, cooking fuel, school fees, rent, and airtime, you found yourself with some extra money. Please, select 3 options from the list that you are most likely to spend it on. Option 3","1=Saving money
2=Investing in your existing business
3=Repaying any existing debts
4=Sending money to other people, including sending regular support money, emergency support, gifts, etc.
5=Spending on farm (e.g., lease more land, buy fertilizer or pesticides, buy seeds)
6=Buying the family some clothes/something nice for the home
7=Buying better food
8=Buying more of your usual foods
9=Invest in assets like shares, real estate, jewelry
10=Entertainment (e.g., movies, restaurants, sport shows, theater, restaurants, clubbing, partying)
11=I don’t want to spend on anything else 
96=Other (Specify)",,
FL10,FL10.What’s the most important financial goal for you right now?,"1=Paying school fees
2=Building or upgrading the home/property
3=Buying a piece of land
4=Acquiring furniture and household utensils
5=Paying off a debt
6=Growing my business or a family member’s business
7=Investing in the farm
8=Taking care of relatives
9=Preparing for the expenses of a new child
10=Acquiring some kind of personal asset (e.g., motorbike, phone, TV, laptop, car) 
11=Make more money
96=Other (Specify)
99=DK",,
FL11,FL11.How likely is it that you could get together sufficient funds from your friends and family for a medical emergency if it was too much for you to manage alone?,"1=Very likely
2=Somewhat likely
3=Somewhat unlikely
4=Very unlikely
99=DK",,
FL12,FL12. Imagine you have 100 Rupees. Somebody gave you 20 Rupees. How much total money will you have?,"1=120 Rupees
2=Any other answer
99=DK",,
FL13,FL13. Imagine you have 100 Rupees and you have to divide it among 5 people. How much money will each person receive if you divide it equally?,"1=20 Rupees
2=Any other answer
99=DK",,
FL14,"FL14.Suppose you have some money. Is it safer to put your money into one business or investment, or to put your money into multiple businesses or investments? ","1=One business or investment
2=Multiple businesses or investments
99=DK",,
FL15,"FL15.Suppose over the next 10 years the prices of the things you buy double. If your income also doubles, will you be able to buy less than you can buy today, the same as you can buy today, or more than you can buy today?","1=Less
2=The same
3=More
99=DK",,
FL16,FL16. Suppose you need to borrow 100 Rupees. Which is the lower amount to pay back: 105 Rupees or 100 Rupees plus 3 percent?,"1=105 Rupees
2=100 Rupees plus 3 percent
99=DK",,
FL17,"FL17.Suppose you put money in the bank for two years and the bank agrees to add 15 percent per year to your account. Will the bank add more money to your account the second year than it did the first year, or will it add the same amount of money both years?","1=More
2=The same
99=DK",,
FL18,FL18. Imagine you have 100 Rupees in your savings account. Your account is earning 2% interest every year. How much money will you have on your account in 5 years if you do not withdraw anything during that period?,"1=More than 100 Rupees
2=Any other answer
99=DK",,
FB1_1,FB1.1.Do you agree or disagree with the following statements? Credit is the ability to borrow money and pay it back later,"1=Agree
2=Disagree",,
FB1_2,FB1.2.Do you agree or disagree with the following statements? Credit is the ability to obtain goods or services now and pay for them in the future,"1=Agree
2=Disagree",,
FB1_3,FB1.3.Do you agree or disagree with the following statements? Credit is the ability to borrow money to be paid back later at the price of the interest rate,"1=Agree
2=Disagree",,
FB2,"FB2.If it was available to you now, which would you prefer to have more? ","1=The ability to borrow money for capital or an investment
2=The ability to borrow money in case of an emergency
3=The ability to purchase goods or services and pay for them later",,
FB3,FB3.Have you needed credit in the past year but could not access it?,"1=Yes
2=No",,
FB4_1,FB4.1.What prevented you from accessing credit? I did not have the required documents,"1=Yes
2=No",,
FB4_2,FB4.2.What prevented you from accessing credit? Already owed money on a loan,"1=Yes
2=No",,
FB4_3,FB4.3.What prevented you from accessing credit? Did not qualify for a credit,"1=Yes
2=No",,
FB4_4,FB4.4.What prevented you from accessing credit? Did not know where to go to get a credit,"1=Yes
2=No",,
FB4_96,FB4.96.What prevented you from accessing credit? Other (Specify),"1=Yes
2=No",,
FB16_1,FB16.1.Have you borrowed money/have loans from the following organizations or individuals? Through a bank,"1=Yes
2=No",,
FB16_2,FB16.2.Have you borrowed money/have loans from the following organizations or individuals? Through a Microfinance account,"1=Yes
2=No",,
FB16_3,FB16.3.Have you borrowed money/have loans from the following organizations or individuals? Through a post office account,"1=Yes
2=No",,
FB16_4,FB16.4.Have you borrowed money/have loans from the following organizations or individuals? Through a mobile money account,"1=Yes
2=No",,
FB16_5,FB16.5.Have you borrowed money/have loans from the following organizations or individuals? Other formal financial institution (Specify),"1=Yes
2=No",,
FB16_6,FB16.6.Have you borrowed money/have loans from the following organizations or individuals? Savings and/or lending group,"1=Yes
2=No",,
FB16_7,FB16.7.Have you borrowed money/have loans from the following organizations or individuals? Private moneylender or other informal service,"1=Yes
2=No",,
FB16_8,"FB16.8.Have you borrowed money/have loans from the following organizations or individuals? Through my community- i.e., friends, neighbors or relatives","1=Yes
2=No",,
FB16_96,FB16.96.Have you borrowed money/have loans from the following organizations or individuals? Other (specify),"1=Yes
2=No",,
FB16A_1,FB16A.1.Do you current have a loan with this organization? Through a bank,"1=Yes
2=No",,
FB16A_2,FB16A.2.Do you current have a loan with this organization? Through a Microfinance account,"1=Yes
2=No",,
FB16A_3,FB16A.3.Do you current have a loan with this organization? Through a post office account,"1=Yes
2=No",,
FB16A_4,FB16A.4.Do you current have a loan with this organization? Through a mobile money account,"1=Yes
2=No",,
FB16A_5,FB16A.5.Do you current have a loan with this organization? Other formal financial institution (Specify),"1=Yes
2=No",,
FB16A_6,FB16A.6.Do you current have a loan with this organization? Savings and/or lending group,"1=Yes
2=No",,
FB16A_7,FB16A.7.Do you current have a loan with this organization? Private moneylender or other informal service,"1=Yes
2=No",,
FB16A_8,"FB16A.8.Do you current have a loan with this organization? Through my community- i.e., friends, neighbors or relatives","1=Yes
2=No",,
FB16A_96,FB16A.96.Do you current have a loan with this organization? Other (specify),"1=Yes
2=No",,
FB17_1,FB17.1.Do you know what interest rate or fee you pay on your loans from…? Through a bank,"1=Yes
2=No",,
FB17_2,FB17.2.Do you know what interest rate or fee you pay on your loans from…? Through a Microfinance account,"1=Yes
2=No",,
FB17_3,FB17.3.Do you know what interest rate or fee you pay on your loans from…? Through a post office account,"1=Yes
2=No",,
FB17_4,FB17.4.Do you know what interest rate or fee you pay on your loans from…? Through a mobile money account,"1=Yes
2=No",,
FB17_5,FB17.5.Do you know what interest rate or fee you pay on your loans from…? Other formal financial institution (Specify),"1=Yes
2=No",,
FB17_6,FB17.6.Do you know what interest rate or fee you pay on your loans from…? Savings and/or lending group,"1=Yes
2=No",,
FB17_7,FB17.7.Do you know what interest rate or fee you pay on your loans from…? Private moneylender or other informal service,"1=Yes
2=No",,
FB17_8,"FB17.8.Do you know what interest rate or fee you pay on your loans from…? Through my community- i.e., friends, neighbors or relatives","1=Yes
2=No",,
FB17_96,FB17.96.Do you know what interest rate or fee you pay on your loans from…? Other (specify),"1=Yes
2=No",,
FB18,FB18.Which of the following statements best describes how you usually repay your loans?,"1=I repay in full before the deadline
2=I repay on the agreed day – neither before the deadline nor after the deadline
3=I ask for an extension for repayment
4=I occasionally fail to repay by the deadline and forget to ask for an extension
5=I do not borrow money/do not have loans",,
